201804241400,4,24,14,0,290.53,1028,34,2.6,180,20,80
201804241401,4,24,14,1,290.53,1028,34,2.6,180,20,80
201804241402,4,24,14,2,290.53,1028,34,2.6,180,20,80
201804241403,4,24,14,3,290.53,1028,34,2.6,180,20,80
201804241404,4,24,14,4,290.53,1028,34,2.6,180,20,80
201804241405,4,24,14,5,290.53,1028,34,2.6,180,20,80
201804241406,4,24,14,6,290.53,1028,34,2.6,180,20,80
201804241407,4,24,14,7,290.53,1028,34,2.6,180,20,80
201804241408,4,24,14,8,290.53,1028,34,2.6,180,20,80
201804241409,4,24,14,9,290.53,1028,34,2.6,180,20,80
201804241410,4,24,14,10,290.53,1028,34,2.6,180,20,80
201804241411,4,24,14,11,290.53,1028,34,2.6,180,20,80
201804241412,4,24,14,12,290.53,1028,34,2.6,180,20,80
201804241413,4,24,14,13,290.53,1028,34,2.6,180,20,80
201804241414,4,24,14,14,290.53,1028,34,2.6,180,20,80
201804241415,4,24,14,15,290.53,1028,34,2.6,180,20,80
201804241416,4,24,14,16,290.53,1028,34,2.6,180,20,80
201804241417,4,24,14,17,290.53,1028,34,2.6,180,20,80
201804241418,4,24,14,18,290.53,1028,34,2.6,180,20,80
201804241419,4,24,14,19,290.53,1028,34,2.6,180,20,80
201804241420,4,24,14,20,290.53,1028,34,2.6,180,20,80
201804241421,4,24,14,21,290.53,1028,34,2.6,180,20,80
201804241422,4,24,14,22,290.53,1028,34,2.6,180,20,80
201804241423,4,24,14,23,290.53,1028,34,2.6,180,20,80
201804241424,4,24,14,24,290.53,1028,34,2.6,180,20,80
201804241425,4,24,14,25,290.57,1026,39,6.7,160,1,80
201804241426,4,24,14,26,290.57,1026,39,6.7,160,1,80
201804241427,4,24,14,27,290.57,1026,39,6.7,160,1,80
201804241428,4,24,14,28,290.57,1026,39,6.7,160,1,80
201804241429,4,24,14,29,290.57,1026,39,6.7,160,1,80
201804241430,4,24,14,30,290.57,1026,39,6.7,160,1,80
201804241431,4,24,14,31,290.57,1026,39,6.7,160,1,80
201804241432,4,24,14,32,290.57,1026,39,6.7,160,1,80
201804241433,4,24,14,33,290.57,1026,39,6.7,160,1,80
201804241434,4,24,14,34,290.57,1026,39,6.7,160,1,80
201804241435,4,24,14,35,290.57,1026,39,6.7,160,1,80
201804241436,4,24,14,36,290.37,1027,42,7.2,160,1,80
201804241437,4,24,14,37,290.37,1027,42,7.2,160,1,80
201804241438,4,24,14,38,290.37,1027,42,7.2,160,1,80
201804241439,4,24,14,39,290.37,1027,42,7.2,160,1,80
201804241440,4,24,14,40,290.37,1027,42,7.2,160,1,80
201804241441,4,24,14,41,290.37,1027,42,7.2,160,1,80
201804241442,4,24,14,42,290.37,1027,42,7.2,160,1,80
201804241443,4,24,14,43,290.37,1027,42,7.2,160,1,80
201804241444,4,24,14,44,290.37,1027,42,7.2,160,1,80
201804241445,4,24,14,45,290.37,1027,42,7.2,160,1,80
201804241446,4,24,14,46,290.37,1027,42,7.2,160,1,80
201804241447,4,24,14,47,290.4,1027,42,7.2,160,1,80
201804241448,4,24,14,48,290.4,1027,42,7.2,160,1,80
201804241449,4,24,14,49,290.4,1027,42,7.2,160,1,80
201804241450,4,24,14,50,290.4,1027,42,7.2,160,1,80
201804241451,4,24,14,51,290.4,1027,42,7.2,160,1,80
201804241452,4,24,14,52,290.4,1027,42,7.2,160,1,80
201804241453,4,24,14,53,290.4,1027,42,7.2,160,1,80
201804241454,4,24,14,54,290.4,1027,42,7.2,160,1,80
201804241455,4,24,14,55,290.4,1027,42,7.2,160,1,80
201804241456,4,24,14,56,290.4,1027,42,7.2,160,1,80
201804241457,4,24,14,57,290.4,1027,42,7.2,160,1,80
201804241458,4,24,14,58,290.4,1027,42,7.2,160,1,80
201804241459,4,24,14,59,290.4,1027,42,7.2,160,1,80
