201804241205,4,24,12,5,289.9,1029,36,2.1,180,40,80
201804241206,4,24,12,6,289.9,1029,36,2.1,180,40,80
201804241207,4,24,12,7,289.9,1029,36,2.1,180,40,80
201804241208,4,24,12,8,289.9,1029,36,2.1,180,40,80
201804241209,4,24,12,9,289.9,1029,36,2.1,180,40,80
201804241210,4,24,12,10,289.9,1029,36,2.1,180,40,80
201804241211,4,24,12,11,289.9,1029,36,2.1,180,40,80
201804241212,4,24,12,12,289.9,1029,36,2.1,180,40,80
201804241213,4,24,12,13,289.9,1029,36,2.1,180,40,80
201804241214,4,24,12,14,289.9,1029,36,2.1,180,40,80
201804241215,4,24,12,15,289.9,1029,36,2.1,180,40,80
201804241216,4,24,12,16,289.9,1029,36,2.1,180,40,80
201804241217,4,24,12,17,289.9,1029,36,2.1,180,40,80
201804241218,4,24,12,18,289.9,1029,36,2.1,180,40,80
201804241219,4,24,12,19,289.9,1029,36,2.1,180,40,80
201804241220,4,24,12,20,289.9,1029,36,2.1,180,40,80
201804241221,4,24,12,21,289.9,1029,36,2.1,180,40,80
201804241222,4,24,12,22,289.9,1029,36,2.1,180,40,80
201804241223,4,24,12,23,289.9,1029,36,2.1,180,40,80
201804241224,4,24,12,24,289.9,1029,36,2.1,180,40,80
201804241225,4,24,12,25,289.9,1029,36,2.1,180,40,80
201804241226,4,24,12,26,289.9,1029,36,2.1,180,40,80
201804241227,4,24,12,27,289.9,1029,36,2.1,180,40,80
201804241228,4,24,12,28,289.9,1029,36,2.1,180,40,80
201804241229,4,24,12,29,289.9,1029,36,2.1,180,40,80
201804241230,4,24,12,30,289.9,1029,36,2.1,180,40,80
201804241231,4,24,12,31,289.9,1029,36,2.1,180,40,80
201804241232,4,24,12,32,289.9,1029,36,2.1,180,40,80
201804241233,4,24,12,33,289.9,1029,36,2.1,180,40,80
201804241234,4,24,12,34,289.9,1029,36,2.1,180,40,80
201804241235,4,24,12,35,289.9,1029,36,2.1,180,40,80
201804241236,4,24,12,36,289.9,1029,36,2.1,180,40,80
201804241237,4,24,12,37,289.9,1029,36,2.1,180,40,80
201804241238,4,24,12,38,289.9,1029,36,2.1,180,40,80
201804241239,4,24,12,39,289.9,1029,36,2.1,180,40,80
201804241240,4,24,12,40,289.9,1029,36,2.1,180,40,80
201804241241,4,24,12,41,289.9,1029,36,2.1,180,40,80
201804241242,4,24,12,42,289.9,1029,36,2.1,180,40,80
201804241243,4,24,12,43,289.9,1029,36,2.1,180,40,80
201804241244,4,24,12,44,289.9,1029,36,2.1,180,40,80
201804241245,4,24,12,45,289.9,1029,36,2.1,180,40,80
201804241246,4,24,12,46,289.9,1029,36,2.1,180,40,80
201804241247,4,24,12,47,289.9,1029,36,2.1,180,40,80
201804241248,4,24,12,48,289.9,1029,36,2.1,180,40,80
201804241249,4,24,12,49,289.9,1029,36,2.1,180,40,80
201804241250,4,24,12,50,289.9,1029,36,2.1,180,40,80
201804241251,4,24,12,51,289.9,1029,36,2.1,180,40,80
201804241252,4,24,12,52,289.9,1029,36,2.1,180,40,80
201804241253,4,24,12,53,289.9,1029,36,2.1,180,40,80
201804241254,4,24,12,54,289.9,1029,36,2.1,180,40,80
201804241255,4,24,12,55,289.9,1029,36,2.1,180,40,80
201804241256,4,24,12,56,289.9,1029,36,2.1,180,40,80
201804241257,4,24,12,57,289.9,1029,36,2.1,180,40,80
201804241258,4,24,12,58,289.9,1029,36,2.1,180,40,80
201804241259,4,24,12,59,289.97,1029,36,2.1,180,40,80
