201804241600,4,24,16,0,290.15,1027,42,7.2,160,1,80
201804241601,4,24,16,1,290.15,1027,42,7.2,160,1,80
201804241602,4,24,16,2,290.15,1027,42,7.2,160,1,80
201804241603,4,24,16,3,286.943,1035.66,51,3.81,136.5,64,80
201804241604,4,24,16,4,286.943,1035.66,51,3.81,136.5,64,80
201804241605,4,24,16,5,286.943,1035.66,51,3.81,136.5,64,80
201804241606,4,24,16,6,286.943,1035.66,51,3.81,136.5,64,80
201804241607,4,24,16,7,286.943,1035.66,51,3.81,136.5,64,80
201804241608,4,24,16,8,286.943,1035.66,51,3.81,136.5,64,80
201804241609,4,24,16,9,286.943,1035.66,51,3.81,136.5,64,80
201804241610,4,24,16,10,286.943,1035.66,51,3.81,136.5,64,80
201804241611,4,24,16,11,286.943,1035.66,51,3.81,136.5,64,80
201804241612,4,24,16,12,286.943,1035.66,51,3.81,136.5,64,80
201804241613,4,24,16,13,286.943,1035.66,51,3.81,136.5,64,80
201804241614,4,24,16,14,286.943,1035.66,51,3.81,136.5,64,80
201804241615,4,24,16,15,286.943,1035.66,51,3.81,136.5,64,80
201804241616,4,24,16,16,286.943,1035.66,51,3.81,136.5,64,80
201804241617,4,24,16,17,286.943,1035.66,51,3.81,136.5,64,80
201804241618,4,24,16,18,286.943,1035.66,51,3.81,136.5,64,80
201804241619,4,24,16,19,286.943,1035.66,51,3.81,136.5,64,80
201804241620,4,24,16,20,286.943,1035.66,51,3.81,136.5,64,80
201804241621,4,24,16,21,286.943,1035.66,51,3.81,136.5,64,80
201804241622,4,24,16,22,286.943,1035.66,51,3.81,136.5,64,80
201804241623,4,24,16,23,286.943,1035.66,51,3.81,136.5,64,80
201804241624,4,24,16,24,286.943,1035.66,51,3.81,136.5,64,80
201804241625,4,24,16,25,286.943,1035.66,51,3.81,136.5,64,80
201804241626,4,24,16,26,286.943,1035.66,51,3.81,136.5,64,80
201804241627,4,24,16,27,286.943,1035.66,51,3.81,136.5,64,80
201804241628,4,24,16,28,286.943,1035.66,51,3.81,136.5,64,80
201804241629,4,24,16,29,286.943,1035.66,51,3.81,136.5,64,80
201804241630,4,24,16,30,286.943,1035.66,51,3.81,136.5,64,80
201804241631,4,24,16,31,286.943,1035.66,51,3.81,136.5,64,80
201804241632,4,24,16,32,286.943,1035.66,51,3.81,136.5,64,80
201804241633,4,24,16,33,286.943,1035.66,51,3.81,136.5,64,80
201804241634,4,24,16,34,286.943,1035.66,51,3.81,136.5,64,80
201804241635,4,24,16,35,289.59,1025,54,4.6,150,1,80
201804241636,4,24,16,36,289.59,1025,54,4.6,150,1,80
201804241637,4,24,16,37,289.59,1025,54,4.6,150,1,80
201804241638,4,24,16,38,289.59,1025,54,4.6,150,1,80
201804241639,4,24,16,39,289.59,1025,54,4.6,150,1,80
201804241640,4,24,16,40,289.59,1025,54,4.6,150,1,80
201804241641,4,24,16,41,289.59,1025,54,4.6,150,1,80
201804241642,4,24,16,42,289.59,1025,54,4.6,150,1,80
201804241643,4,24,16,43,289.59,1025,54,4.6,150,1,80
201804241644,4,24,16,44,289.59,1025,54,4.6,150,1,80
201804241645,4,24,16,45,289.59,1025,54,4.6,150,1,80
201804241646,4,24,16,46,289.59,1025,54,4.6,150,1,80
201804241647,4,24,16,47,289.59,1025,54,4.6,150,1,80
201804241648,4,24,16,48,289.59,1025,54,4.6,150,1,80
201804241649,4,24,16,49,289.59,1025,54,4.6,150,1,80
201804241650,4,24,16,50,289.59,1025,54,4.6,150,1,80
201804241651,4,24,16,51,289.59,1025,54,4.6,150,1,80
201804241652,4,24,16,52,289.59,1025,54,4.6,150,1,80
201804241653,4,24,16,53,289.59,1025,54,4.6,150,1,80
201804241654,4,24,16,54,289.59,1025,54,4.6,150,1,80
201804241655,4,24,16,55,289.59,1025,54,4.6,150,1,80
201804241656,4,24,16,56,289.07,1024,48,5.1,160,90,80
201804241657,4,24,16,57,289.07,1024,48,5.1,160,90,80
201804241658,4,24,16,58,289.07,1024,48,5.1,160,90,80
201804241659,4,24,16,59,289.07,1024,48,5.1,160,90,80
