201804241800,4,24,18,0,288.77,1024,62,5.7,150,90,80
201804241801,4,24,18,1,288.77,1024,62,5.7,150,90,80
201804241802,4,24,18,2,288.77,1024,62,5.7,150,90,80
201804241803,4,24,18,3,288.77,1024,62,5.7,150,90,80
201804241804,4,24,18,4,288.77,1024,62,5.7,150,90,80
201804241805,4,24,18,5,288.77,1024,62,5.7,150,90,80
201804241806,4,24,18,6,288.77,1024,62,5.7,150,90,80
201804241807,4,24,18,7,288.77,1024,62,5.7,150,90,80
201804241808,4,24,18,8,288.77,1024,62,5.7,150,90,80
201804241809,4,24,18,9,288.77,1024,62,5.7,150,90,80
201804241810,4,24,18,10,288.77,1024,62,5.7,150,90,80
201804241811,4,24,18,11,287.99,1025,48,2.1,150,75,80
201804241812,4,24,18,12,287.99,1025,48,2.1,150,75,80
201804241813,4,24,18,13,287.99,1025,48,2.1,150,75,80
201804241814,4,24,18,14,287.99,1025,48,2.1,150,75,80
201804241815,4,24,18,15,287.99,1025,48,2.1,150,75,80
201804241816,4,24,18,16,287.99,1025,48,2.1,150,75,80
201804241817,4,24,18,17,287.99,1025,48,2.1,150,75,80
201804241818,4,24,18,18,287.99,1025,48,2.1,150,75,80
201804241819,4,24,18,19,287.99,1025,48,2.1,150,75,80
201804241820,4,24,18,20,287.99,1025,48,2.1,150,75,80
201804241821,4,24,18,21,287.99,1025,48,2.1,150,75,80
201804241822,4,24,18,22,287.99,1025,48,2.1,150,75,80
201804241823,4,24,18,23,287.99,1025,48,2.1,150,75,80
201804241824,4,24,18,24,287.99,1025,48,2.1,150,75,80
201804241825,4,24,18,25,287.99,1025,48,2.1,150,75,80
201804241826,4,24,18,26,287.99,1025,48,2.1,150,75,80
201804241827,4,24,18,27,287.99,1025,48,2.1,150,75,80
201804241828,4,24,18,28,287.99,1025,48,2.1,150,75,80
201804241829,4,24,18,29,287.99,1025,48,2.1,150,75,80
201804241830,4,24,18,30,287.99,1025,48,2.1,150,75,80
201804241831,4,24,18,31,287.99,1025,48,2.1,150,75,80
201804241832,4,24,18,32,287.99,1025,48,2.1,150,75,80
201804241833,4,24,18,33,287.99,1025,48,2.1,150,75,80
201804241834,4,24,18,34,287.99,1025,48,2.1,150,75,80
201804241835,4,24,18,35,287.99,1025,48,2.1,150,75,80
201804241836,4,24,18,36,287.99,1025,48,2.1,150,75,80
201804241837,4,24,18,37,287.99,1025,48,2.1,150,75,80
201804241838,4,24,18,38,287.99,1025,48,2.1,150,75,80
201804241839,4,24,18,39,287.99,1025,48,2.1,150,75,80
201804241840,4,24,18,40,287.99,1025,48,2.1,150,75,80
201804241841,4,24,18,41,287.99,1025,48,2.1,150,75,80
201804241842,4,24,18,42,287.99,1024,62,3.6,150,90,80
201804241843,4,24,18,43,287.99,1024,62,3.6,150,90,80
201804241844,4,24,18,44,287.99,1024,62,3.6,150,90,80
201804241845,4,24,18,45,287.99,1024,62,3.6,150,90,80
201804241846,4,24,18,46,287.99,1024,62,3.6,150,90,80
201804241847,4,24,18,47,287.99,1024,62,3.6,150,90,80
201804241848,4,24,18,48,287.99,1024,62,3.6,150,90,80
201804241849,4,24,18,49,287.99,1024,62,3.6,150,90,80
201804241850,4,24,18,50,287.99,1024,62,3.6,150,90,80
201804241851,4,24,18,51,287.99,1024,62,3.6,150,90,80
201804241852,4,24,18,52,287.99,1024,62,3.6,150,90,80
201804241853,4,24,18,53,287.92,1024,66,4.6,150,75,80
201804241854,4,24,18,54,287.92,1024,66,4.6,150,75,80
201804241855,4,24,18,55,287.92,1024,66,4.6,150,75,80
201804241856,4,24,18,56,287.92,1024,66,4.6,150,75,80
201804241857,4,24,18,57,287.92,1024,66,4.6,150,75,80
201804241858,4,24,18,58,287.92,1024,66,4.6,150,75,80
201804241859,4,24,18,59,287.92,1024,66,4.6,150,75,80
