201804241500,4,24,15,0,290.4,1027,42,7.2,160,1,80
201804241501,4,24,15,1,290.4,1027,42,7.2,160,1,80
201804241502,4,24,15,2,290.4,1027,42,7.2,160,1,80
201804241503,4,24,15,3,290.4,1027,42,7.2,160,1,80
201804241504,4,24,15,4,290.4,1027,42,7.2,160,1,80
201804241505,4,24,15,5,290.4,1027,42,7.2,160,1,80
201804241506,4,24,15,6,290.4,1027,42,7.2,160,1,80
201804241507,4,24,15,7,290.4,1027,42,7.2,160,1,80
201804241508,4,24,15,8,290.4,1027,42,7.2,160,1,80
201804241509,4,24,15,9,290.4,1027,42,7.2,160,1,80
201804241510,4,24,15,10,290.4,1027,42,7.2,160,1,80
201804241511,4,24,15,11,290.4,1027,42,7.2,160,1,80
201804241512,4,24,15,12,290.4,1027,42,7.2,160,1,80
201804241513,4,24,15,13,290.4,1027,42,7.2,160,1,80
201804241514,4,24,15,14,290.4,1027,42,7.2,160,1,80
201804241515,4,24,15,15,290.4,1027,42,7.2,160,1,80
201804241516,4,24,15,16,290.4,1027,42,7.2,160,1,80
201804241517,4,24,15,17,290.4,1027,42,7.2,160,1,80
201804241518,4,24,15,18,290.4,1027,42,7.2,160,1,80
201804241519,4,24,15,19,290.4,1027,42,7.2,160,1,80
201804241520,4,24,15,20,290.4,1027,42,7.2,160,1,80
201804241521,4,24,15,21,290.4,1027,42,7.2,160,1,80
201804241522,4,24,15,22,290.4,1027,42,7.2,160,1,80
201804241523,4,24,15,23,290.4,1027,42,7.2,160,1,80
201804241524,4,24,15,24,290.4,1027,42,7.2,160,1,80
201804241525,4,24,15,25,290.4,1027,42,7.2,160,1,80
201804241526,4,24,15,26,290.4,1027,42,7.2,160,1,80
201804241527,4,24,15,27,290.4,1027,42,7.2,160,1,80
201804241528,4,24,15,28,290.4,1027,42,7.2,160,1,80
201804241529,4,24,15,29,290.4,1027,42,7.2,160,1,80
201804241530,4,24,15,30,290.33,1027,42,7.2,160,1,80
201804241531,4,24,15,31,290.33,1027,42,7.2,160,1,80
201804241532,4,24,15,32,290.33,1027,42,7.2,160,1,80
201804241533,4,24,15,33,290.33,1027,42,7.2,160,1,80
201804241534,4,24,15,34,290.33,1027,42,7.2,160,1,80
201804241535,4,24,15,35,290.33,1027,42,7.2,160,1,80
201804241536,4,24,15,36,290.33,1027,42,7.2,160,1,80
201804241537,4,24,15,37,290.33,1027,42,7.2,160,1,80
201804241538,4,24,15,38,290.33,1027,42,7.2,160,1,80
201804241539,4,24,15,39,290.33,1027,42,7.2,160,1,80
201804241540,4,24,15,40,290.33,1027,42,7.2,160,1,80
201804241541,4,24,15,41,290.15,1027,42,7.2,160,1,80
201804241542,4,24,15,42,290.15,1027,42,7.2,160,1,80
201804241543,4,24,15,43,290.15,1027,42,7.2,160,1,80
201804241544,4,24,15,44,290.15,1027,42,7.2,160,1,80
201804241545,4,24,15,45,290.15,1027,42,7.2,160,1,80
201804241546,4,24,15,46,290.15,1027,42,7.2,160,1,80
201804241547,4,24,15,47,290.15,1027,42,7.2,160,1,80
201804241548,4,24,15,48,290.15,1027,42,7.2,160,1,80
201804241549,4,24,15,49,290.15,1027,42,7.2,160,1,80
201804241550,4,24,15,50,290.15,1027,42,7.2,160,1,80
201804241551,4,24,15,51,290.15,1027,42,7.2,160,1,80
201804241552,4,24,15,52,290.15,1027,42,7.2,160,1,80
201804241553,4,24,15,53,290.15,1027,42,7.2,160,1,80
201804241554,4,24,15,54,290.15,1027,42,7.2,160,1,80
201804241555,4,24,15,55,290.15,1027,42,7.2,160,1,80
201804241556,4,24,15,56,290.15,1027,42,7.2,160,1,80
201804241557,4,24,15,57,290.15,1027,42,7.2,160,1,80
201804241558,4,24,15,58,290.15,1027,42,7.2,160,1,80
201804241559,4,24,15,59,290.15,1027,42,7.2,160,1,80
